"데이터기준일자","행정동","설치 수","도로명주소","설치목적","카메라화소수","보관일수","관리기관 전화번호","위도","경도"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로37길 5-2","생활방범","200","30","02-901-7266","37.62565","127.0226"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로37길 5-2","생활방범","200","30","02-901-7266","37.62565","127.0226"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로52길 15-29","생활방범","900","30","02-901-7266","37.62587","127.0281"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로52길 15-29","생활방범","200","30","02-901-7266","37.62587","127.0281"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로52길 15-29","생활방범","200","30","02-901-7266","37.62587","127.0281"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 42-15","생활방범","900","30","02-901-7266","37.61166","127.0321"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 42-15","생활방범","200","30","02-901-7266","37.61166","127.0321"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 42-15","생활방범","200","30","02-901-7266","37.61166","127.0321"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 42-15","생활방범","200","30","02-901-7266","37.61166","127.0321"
"2023-05-17","송중동","1","서울특별시 강북구 월계로7길 38-6","생활방범","900","30","02-901-7266","37.61177","127.0338"
"2023-05-17","송중동","1","서울특별시 강북구 월계로7길 38-6","생활방범","200","30","02-901-7266","37.61177","127.0338"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로28길 64","생활방범","900","30","02-901-7266","37.62107","127.0322"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로28길 64","생활방범","200","30","02-901-7266","37.62107","127.0322"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로28길 64","생활방범","200","30","02-901-7266","37.62107","127.0322"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로28길 64","생활방범","200","30","02-901-7266","37.62107","127.0322"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로46가길 26","생활방범","900","30","02-901-7266","37.62365","127.0197"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로46가길 26","생활방범","200","30","02-901-7266","37.62365","127.0197"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로46가길 26","생활방범","200","30","02-901-7266","37.62365","127.0197"
"2023-05-17","송천동","1","서울특별시 강북구 삼양로46가길 26","생활방범","200","30","02-901-7266","37.62365","127.0197"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로29길 83-28","생활방범","900","30","02-901-7266","37.61935","127.0224"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로29길 83-28","생활방범","200","30","02-901-7266","37.61935","127.0224"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로5길 11","생활방범","900","30","02-901-7266","37.61226","127.0234"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로5길 11","생활방범","200","30","02-901-7266","37.61226","127.0234"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로5길 11","생활방범","200","30","02-901-7266","37.61226","127.0234"
"2023-05-17","송천동","1","서울특별시 강북구 숭인로5길 11","생활방범","200","30","02-901-7266","37.61226","127.0234"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로23길 20","생활방범","900","30","02-901-7266","37.61903","127.0278"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로23길 20","생활방범","200","30","02-901-7266","37.61903","127.0278"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로23길 20","생활방범","200","30","02-901-7266","37.61903","127.0278"
"2023-05-17","송천동","1","서울특별시 강북구 도봉로23길 20","생활방범","200","30","02-901-7266","37.61903","127.0278"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 86-1","생활방범","900","30","02-901-7266","37.63847","127.0326"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 86-1","생활방범","200","30","02-901-7266","37.63847","127.0326"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 86-1","생활방범","200","30","02-901-7266","37.63847","127.0326"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 86-1","생활방범","200","30","02-901-7266","37.63847","127.0326"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 86-1","생활방범","200","30","02-901-7266","37.63847","127.0326"
"2023-05-17","번1동","1","서울특별시 강북구 한천로 918","생활방범","900","30","02-901-7266","37.63425","127.038"
"2023-05-17","번1동","1","서울특별시 강북구 한천로 918","생활방범","200","30","02-901-7266","37.63425","127.038"
"2023-05-17","번1동","1","서울특별시 강북구 한천로 918","생활방범","200","30","02-901-7266","37.63425","127.038"
"2023-05-17","번1동","1","서울특별시 강북구 한천로 918","생활방범","200","30","02-901-7266","37.63425","127.038"
"2023-05-17","번1동","1","서울특별시 강북구 한천로130가길 13","생활방범","900","30","02-901-7266","37.63958","127.031"
"2023-05-17","번1동","1","서울특별시 강북구 한천로130가길 13","생활방범","200","30","02-901-7266","37.63958","127.031"
"2023-05-17","번1동","1","서울특별시 강북구 한천로130가길 13","생활방범","200","30","02-901-7266","37.63958","127.031"
"2023-05-17","번1동","1","서울특별시 강북구 한천로130가길 13","생활방범","200","30","02-901-7266","37.63958","127.031"
"2023-05-17","번1동","1","서울특별시 강북구 한천로130가길 13","생활방범","200","30","02-901-7266","37.63958","127.031"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96가길 34","생활방범","900","30","02-901-7266","37.64117","127.0313"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96가길 34","생활방범","200","30","02-901-7266","37.64117","127.0313"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96가길 34","생활방범","200","30","02-901-7266","37.64117","127.0313"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96가길 34","생활방범","200","30","02-901-7266","37.64117","127.0313"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96가길 34","생활방범","200","30","02-901-7266","37.64117","127.0313"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123가길 41","생활방범","900","30","02-901-7266","37.63731","127.028"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123가길 41","생활방범","200","30","02-901-7266","37.63731","127.028"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123가길 41","생활방범","200","30","02-901-7266","37.63731","127.028"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123가길 41","생활방범","200","30","02-901-7266","37.63731","127.028"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123길 26","생활방범","900","30","02-901-7266","37.63602","127.0299"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123길 26","생활방범","200","30","02-901-7266","37.63602","127.0299"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123길 26","생활방범","200","30","02-901-7266","37.63602","127.0299"
"2023-05-17","번1동","1","서울특별시 강북구 한천로123길 26","생활방범","200","30","02-901-7266","37.63602","127.0299"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 87-7","생활방범","900","30","02-901-7266","37.63864","127.0331"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 87-7","생활방범","200","30","02-901-7266","37.63864","127.0331"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 87-7","생활방범","200","30","02-901-7266","37.63864","127.0331"
"2023-05-17","번1동","1","서울특별시 강북구 도봉로96길 87-7","생활방범","200","30","02-901-7266","37.63864","127.0331"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25다길 34","생활방범","900","30","02-901-7266","37.62714","127.0356"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25다길 34","생활방범","200","30","02-901-7266","37.62714","127.0356"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25다길 34","생활방범","200","30","02-901-7266","37.62714","127.0356"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25다길 34","생활방범","200","30","02-901-7266","37.62714","127.0356"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25다길 34","생활방범","200","30","02-901-7266","37.62714","127.0356"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로36길 6-4","생활방범","900","30","02-901-7266","37.63465","127.0283"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로36길 6-4","생활방범","200","30","02-901-7266","37.63465","127.0283"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로36길 6-4","생활방범","200","30","02-901-7266","37.63465","127.0283"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로36길 6-4","생활방범","200","30","02-901-7266","37.63465","127.0283"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 113-6","생활방범","900","30","02-901-7266","37.63235","127.035"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 113-6","생활방범","200","30","02-901-7266","37.63235","127.035"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 113-6","생활방범","200","30","02-901-7266","37.63235","127.035"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 113-6","생활방범","200","30","02-901-7266","37.63235","127.035"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 18-10","생활방범","900","30","02-901-7266","37.63429","127.0312"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 18-10","생활방범","200","30","02-901-7266","37.63429","127.0312"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 18-10","생활방범","200","30","02-901-7266","37.63429","127.0312"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25라길 67","생활방범","900","30","02-901-7266","37.62646","127.0338"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25라길 67","생활방범","200","30","02-901-7266","37.62646","127.0338"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25라길 67","생활방범","200","30","02-901-7266","37.62646","127.0338"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 7-8","생활방범","900","30","02-901-7266","37.62912","127.0385"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 7-8","생활방범","200","30","02-901-7266","37.62912","127.0385"
"2023-05-17","번2동","1","서울특별시 강북구 오현로31길 7-8","생활방범","200","30","02-901-7266","37.62912","127.0385"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로40라길 24-1","생활방범","900","30","02-901-7266","37.6334","127.03"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로40라길 24-1","생활방범","200","30","02-901-7266","37.6334","127.03"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로40라길 24-1","생활방범","200","30","02-901-7266","37.6334","127.03"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80가길 20","생활방범","900","30","02-901-7266","37.63182","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80가길 20","생활방범","200","30","02-901-7266","37.63182","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80가길 20","생활방범","200","30","02-901-7266","37.63182","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80가길 20","생활방범","200","30","02-901-7266","37.63182","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80가길 20","생활방범","200","30","02-901-7266","37.63182","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로69길 28","어린이보호","900","30","02-901-7266","37.62836","127.0166"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로69길 28","어린이보호","200","30","02-901-7266","37.62836","127.0166"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로69길 28","어린이보호","200","30","02-901-7266","37.62836","127.0166"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로69길 28","어린이보호","200","30","02-901-7266","37.62836","127.0166"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로28나길 5","생활방범","900","30","02-901-7266","37.62968","127.0138"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로28나길 5","생활방범","200","30","02-901-7266","37.62968","127.0138"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로28나길 5","생활방범","200","30","02-901-7266","37.62968","127.0138"
"2023-05-17","수유1동","1","서울특별시 강북구 화계사1가길 2","생활방범","900","30","02-901-7266","37.63316","127.0124"
"2023-05-17","수유1동","1","서울특별시 강북구 화계사1가길 2","생활방범","200","30","02-901-7266","37.63316","127.0124"
"2023-05-17","수유1동","1","서울특별시 강북구 화계사1가길 2","생활방범","200","30","02-901-7266","37.63316","127.0124"
"2023-05-17","수유1동","1","서울특별시 강북구 화계사1가길 2","생활방범","200","30","02-901-7266","37.63316","127.0124"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로81길 56","생활방범","900","30","02-901-7266","37.63247","127.0164"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로81길 56","생활방범","200","30","02-901-7266","37.63247","127.0164"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로81길 56","생활방범","200","30","02-901-7266","37.63247","127.0164"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로81길 56","생활방범","200","30","02-901-7266","37.63247","127.0164"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로8길 11","생활방범","900","30","02-901-7266","37.63302","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로8길 11","생활방범","200","30","02-901-7266","37.63302","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로8길 11","생활방범","200","30","02-901-7266","37.63302","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로8길 11","생활방범","200","30","02-901-7266","37.63302","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로8길 11","생활방범","200","30","02-901-7266","37.63302","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 도봉로77길 19","생활방범","900","30","02-901-7266","37.63364","127.022"
"2023-05-17","수유1동","1","서울특별시 강북구 도봉로77길 19","생활방범","200","30","02-901-7266","37.63364","127.022"
"2023-05-17","수유1동","1","서울특별시 강북구 도봉로77길 19","생활방범","200","30","02-901-7266","37.63364","127.022"
"2023-05-17","수유1동","1","서울특별시 강북구 도봉로77길 19","생활방범","200","30","02-901-7266","37.63364","127.022"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 88","생활방범","900","30","02-901-7266","37.64791","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 88","생활방범","200","30","02-901-7266","37.64791","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 88","생활방범","200","30","02-901-7266","37.64791","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 88","생활방범","200","30","02-901-7266","37.64791","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33다길 17","생활방범","900","30","02-901-7266","37.64756","127.0201"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33다길 17","생활방범","200","30","02-901-7266","37.64756","127.0201"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33다길 17","생활방범","200","30","02-901-7266","37.64756","127.0201"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로 1105-10","생활방범","900","30","02-901-7266","37.64386","127.0203"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로 1105-10","생활방범","200","30","02-901-7266","37.64386","127.0203"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로 1105-10","생활방범","200","30","02-901-7266","37.64386","127.0203"
"2023-05-17","수유2동","1","서울특별시 강북구 삼각산로33길 19-4","생활방범","900","30","02-901-7266","37.64259","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 삼각산로33길 19-4","생활방범","200","30","02-901-7266","37.64259","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 삼각산로33길 19-4","생활방범","200","30","02-901-7266","37.64259","127.0204"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로25길 20","생활방범","900","30","02-901-7266","37.64511","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로25길 20","생활방범","200","30","02-901-7266","37.64511","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로25길 20","생활방범","200","30","02-901-7266","37.64511","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로25길 20","생활방범","200","30","02-901-7266","37.64511","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로25길 20","생활방범","200","30","02-901-7266","37.64511","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로35길 41","생활방범","900","30","02-901-7266","37.64758","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로35길 41","생활방범","200","30","02-901-7266","37.64758","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로35길 41","생활방범","200","30","02-901-7266","37.64758","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로35길 41","생활방범","200","30","02-901-7266","37.64758","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 37","생활방범","900","30","02-901-7266","37.64473","127.021"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 37","생활방범","200","30","02-901-7266","37.64473","127.021"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 37","생활방범","200","30","02-901-7266","37.64473","127.021"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 37","생활방범","200","30","02-901-7266","37.64473","127.021"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로7가길 16","생활방범","900","30","02-901-7266","37.63726","127.0213"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로7가길 16","생활방범","200","30","02-901-7266","37.63726","127.0213"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로7가길 16","생활방범","200","30","02-901-7266","37.63726","127.0213"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로17가길 10-12","생활방범","900","30","02-901-7266","37.63658","127.0196"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로17가길 10-12","생활방범","200","30","02-901-7266","37.63658","127.0196"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로17가길 10-12","생활방범","200","30","02-901-7266","37.63658","127.0196"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로17가길 10-12","생활방범","200","30","02-901-7266","37.63658","127.0196"
"2023-05-17","수유3동","1","서울특별시 강북구 도봉로101길 17","생활방범","900","30","02-901-7266","37.64317","127.0299"
"2023-05-17","수유3동","1","서울특별시 강북구 도봉로101길 17","생활방범","200","30","02-901-7266","37.64317","127.0299"
"2023-05-17","수유3동","1","서울특별시 강북구 도봉로101길 17","생활방범","200","30","02-901-7266","37.64317","127.0299"
"2023-05-17","수유3동","1","서울특별시 강북구 도봉로101길 17","생활방범","200","30","02-901-7266","37.64317","127.0299"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로148길 28-9","생활방범","900","30","02-901-7266","37.64299","127.0253"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로148길 28-9","생활방범","200","30","02-901-7266","37.64299","127.0253"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로148길 28-9","생활방범","200","30","02-901-7266","37.64299","127.0253"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로148길 28-9","생활방범","200","30","02-901-7266","37.64299","127.0253"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로148길 28-9","생활방범","200","30","02-901-7266","37.64299","127.0253"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 13길 12","생활방범","900","30","02-901-7266","37.63961","127.0219"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 13길 12","생활방범","200","30","02-901-7266","37.63961","127.0219"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 13길 12","생활방범","200","30","02-901-7266","37.63961","127.0219"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 13길 12","생활방범","200","30","02-901-7266","37.63961","127.0219"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 13길 12","생활방범","200","30","02-901-7266","37.63961","127.0219"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139나길 38","생활방범","900","30","02-901-7266","37.64037","127.0242"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139나길 38","생활방범","200","30","02-901-7266","37.64037","127.0242"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139나길 38","생활방범","200","30","02-901-7266","37.64037","127.0242"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139나길 38","생활방범","200","30","02-901-7266","37.64037","127.0242"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 38","생활방범","900","30","02-901-7266","37.63907","127.0229"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 38","생활방범","200","30","02-901-7266","37.63907","127.0229"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 38","생활방범","200","30","02-901-7266","37.63907","127.0229"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 38","생활방범","200","30","02-901-7266","37.63907","127.0229"
"2023-05-17","수유3동","1","서울특별시 강북구 노해로 38","생활방범","200","30","02-901-7266","37.63907","127.0229"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로165길 20-27","생활방범","900","30","02-901-7266","37.66065","127.0132"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로165길 20-27","생활방범","200","30","02-901-7266","37.66065","127.0132"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로165길 20-27","생활방범","200","30","02-901-7266","37.66065","127.0132"
"2023-05-17","우이동","1","서울특별시 강북구 인수봉로84길 11-24","생활방범","900","30","02-901-7266","37.64705","127.0114"
"2023-05-17","우이동","1","서울특별시 강북구 인수봉로84길 11-24","생활방범","200","30","02-901-7266","37.64705","127.0114"
"2023-05-17","우이동","1","서울특별시 강북구 인수봉로84길 11-24","생활방범","200","30","02-901-7266","37.64705","127.0114"
"2023-05-17","우이동","1","서울특별시 강북구 인수봉로84길 11-24","생활방범","200","30","02-901-7266","37.64705","127.0114"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 581-8","생활방범","900","30","02-901-7266","37.65507","127.0126"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 581-8","생활방범","200","30","02-901-7266","37.65507","127.0126"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로159길 81","생활방범","900","30","02-901-7266","37.65841","127.0096"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로159길 81","생활방범","200","30","02-901-7266","37.65841","127.0096"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로159길 81","생활방범","200","30","02-901-7266","37.65841","127.0096"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139가길 40","생활방범","900","30","02-901-7266","37.65113","127.0125"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139가길 40","생활방범","200","30","02-901-7266","37.65113","127.0125"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139가길 40","생활방범","200","30","02-901-7266","37.65113","127.0125"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로2길 4","생활방범","900","30","02-901-7266","37.64818","127.0129"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로2길 4","생활방범","200","30","02-901-7266","37.64818","127.0129"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로2길 4","생활방범","200","30","02-901-7266","37.64818","127.0129"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로2길 4","생활방범","200","30","02-901-7266","37.64818","127.0129"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로123길 22-4","생활방범","900","30","02-901-7266","37.64509","127.0142"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로123길 22-4","생활방범","200","30","02-901-7266","37.64509","127.0142"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로123길 22-4","생활방범","200","30","02-901-7266","37.64509","127.0142"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로109길 21","생활방범","900","30","02-901-7266","37.64193","127.0157"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로109길 21","생활방범","200","30","02-901-7266","37.64193","127.0157"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로109길 21","생활방범","200","30","02-901-7266","37.64193","127.0157"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로109길 21","생활방범","200","30","02-901-7266","37.64193","127.0157"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로109길 21","생활방범","200","30","02-901-7266","37.64193","127.0157"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로202-1","생활방범","900","30","02-901-7266","37.63762","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로202-1","생활방범","200","30","02-901-7266","37.63762","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로202-1","생활방범","200","30","02-901-7266","37.63762","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로202-1","생활방범","200","30","02-901-7266","37.63762","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로20길 7-7","생활방범","900","30","02-901-7266","37.64025","127.0165"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로20길 7-7","생활방범","200","30","02-901-7266","37.64025","127.0165"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로20길 7-7","생활방범","200","30","02-901-7266","37.64025","127.0165"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로87길 51-8","생활방범","900","30","02-901-7266","37.63589","127.0146"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로87길 51-8","생활방범","200","30","02-901-7266","37.63589","127.0146"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로87길 51-8","생활방범","200","30","02-901-7266","37.63589","127.0146"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로87길 51-8","생활방범","200","30","02-901-7266","37.63589","127.0146"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 55(옆 공원)","생활방범","900","30","02-901-7266","37.62286","127.0337"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 55(옆 공원)","생활방범","200","30","02-901-7266","37.62286","127.0337"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 55(옆 공원)","생활방범","200","30","02-901-7266","37.62286","127.0337"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 55(옆 공원)","생활방범","200","30","02-901-7266","37.62286","127.0337"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 149","생활방범","200","30","02-901-7266","37.62071","127.0345"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 149","생활방범","740","30","02-901-7266","37.62071","127.0345"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-25","생활방범","900","30","02-901-7266","37.62868","127.038"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-25","생활방범","200","30","02-901-7266","37.62868","127.038"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-25","생활방범","200","30","02-901-7266","37.62868","127.038"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-13 ","생활방범","900","30","02-901-7266","37.62896","127.0384"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-13 ","생활방범","200","30","02-901-7266","37.62896","127.0384"
"2023-05-17","번2동","1","서울특별시 강북구 오현로 187-13 ","생활방범","200","30","02-901-7266","37.62896","127.0384"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 561","생활방범","200","30","02-901-7266","37.65392","127.0112"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 561","생활방범","740","30","02-901-7266","37.65392","127.0112"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 561","생활방범","200","30","02-901-7266","37.65315","127.0123"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 561","생활방범","740","30","02-901-7266","37.65315","127.0123"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로 53-7(맞은편 공원)","생활방범","200","30","02-901-7266","37.63609","127.0197"
"2023-05-17","수유3동","1","서울특별시 강북구 수유로 53-7(맞은편 공원)","생활방범","740","30","02-901-7266","37.63614","127.0197"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80나길 52","생활방범","200","30","02-901-7266","37.63329","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로80나길 52","생활방범","900","30","02-901-7266","37.63328","127.0207"
